total_transactions,query_name,total_customers,total_merchants,fraudulent_transactions,fraud_rate,montant_moyen,montant_min,montant_max,montant_total,category,nombre_transactions,volume_total,fraudulent_amount,merchant,gender,tranche_age,jour,transactions_frauduleuses,taux_fraude,customer,nombre_commercants,nombre_categories,id,step,age,zipcodeOri,zipMerchant,amount,fraud,zscore
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C783259685,,,185633.0,64.0,3,28007,28007,87.33,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1530157952,,,17994.0,7.0,2,28007,28007,87.32,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C2070292195,,,394834.0,125.0,2,28007,28007,87.32,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1117294574,,,501667.0,154.0,1,28007,28007,87.3,0.0,3.44
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C430016376,,,535059.0,163.0,3,28007,28007,662.81,1.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1035581047,,,292372.0,96.0,5,28007,28007,87.29,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1886620334,,,309894.0,101.0,2,28007,28007,87.28,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C236106052,,,536957.0,164.0,1,28007,28007,87.28,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C311188483,,,166341.0,58.0,5,28007,28007,87.27,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1744280753,,,564901.0,172.0,2,28007,28007,87.27,0.0,3.44
,anomalous_transactions,,,,,,,,,es_hotelservices,,,,M857378720,M,,,,,C1237476993,,,53061.0,20.0,1,28007,28007,981.34,1.0,3.44
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C806399525,,,407040.0,128.0,2,28007,28007,662.6,1.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C774836418,,,427891.0,134.0,4,28007,28007,87.26,0.0,3.44
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C844005460,,,329858.0,107.0,3,28007,28007,202.61,1.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1802570035,,,18584.0,7.0,4,28007,28007,87.25,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1201696181,,,290507.0,95.0,4,28007,28007,87.25,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1697851479,,,389243.0,124.0,3,28007,28007,87.25,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1023694383,,,436105.0,137.0,6,28007,28007,87.25,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1995039136,,,540945.0,165.0,2,28007,28007,87.25,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1486961552,,,88142.0,32.0,4,28007,28007,87.24,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C412473162,,,465904.0,145.0,1,28007,28007,87.24,0.0,3.44
,anomalous_transactions,,,,,,,,,es_health,,,,M50039827,F,,,,,C723509264,,,398555.0,126.0,4,28007,28007,662.31,1.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1535613790,,,3794.0,1.0,3,28007,28007,87.23,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C532292379,,,116866.0,42.0,3,28007,28007,87.23,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1030975170,,,557280.0,169.0,1,28007,28007,87.23,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C2112563194,,,86068.0,31.0,2,28007,28007,87.22,0.0,3.44
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M209847108,M,,,,,C826715503,,,427516.0,134.0,5,28007,28007,290.36,1.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C282166299,,,174185.0,60.0,4,28007,28007,87.2,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C840054516,,,426430.0,134.0,2,28007,28007,87.2,0.0,3.44
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1271627744,,,490096.0,151.0,4,28007,28007,87.2,0.0,3.44
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M209847108,M,,,,,C1808385426,,,12378.0,5.0,2,28007,28007,290.17,1.0,3.43
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C1298891864,,,538462.0,164.0,2,28007,28007,290.16,1.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1105086283,,,535131.0,164.0,1,28007,28007,87.15,0.0,3.43
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C1714895875,,,509463.0,157.0,2,28007,28007,202.31,1.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C2007043031,,,224390.0,76.0,5,28007,28007,87.13,0.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C2087230127,,,299212.0,98.0,2,28007,28007,87.13,0.0,3.43
,anomalous_transactions,,,,,,,,,es_food,,,,M85975013,M,,,,,C1043944424,,,592358.0,179.0,2,28007,28007,122.88,0.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C707769587,,,388127.0,123.0,3,28007,28007,87.12,0.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C851731350,,,413125.0,130.0,4,28007,28007,87.12,0.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C954636025,,,236392.0,79.0,3,28007,28007,87.11,0.0,3.43
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C375144053,,,14688.0,5.0,6,28007,28007,661.19,1.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1269635185,,,451711.0,141.0,2,28007,28007,87.1,0.0,3.43
,anomalous_transactions,,,,,,,,,es_otherservices,,,,M1888755466,M,,,,,C72353846,,,345364.0,111.0,2,28007,28007,679.76,1.0,3.43
,anomalous_transactions,,,,,,,,,es_sportsandtoys,,,,M17379832,F,,,,,C1978250683,,,88031.0,32.0,3,28007,28007,955.34,1.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1370556911,,,378781.0,121.0,1,28007,28007,87.06,0.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C181111540,,,427333.0,134.0,2,28007,28007,87.06,0.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1425719203,,,428476.0,134.0,1,28007,28007,87.06,0.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C587016440,,,267334.0,89.0,5,28007,28007,87.05,0.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1736605496,,,285693.0,94.0,4,28007,28007,87.05,0.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C58432631,,,574929.0,174.0,2,28007,28007,87.05,0.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C810134226,,,56982.0,21.0,2,28007,28007,87.04,0.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C570913468,,,346382.0,111.0,1,28007,28007,87.04,0.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1591908890,,,471617.0,146.0,2,28007,28007,87.03,0.0,3.43
,anomalous_transactions,,,,,,,,,es_food,,,,M85975013,M,,,,,C2109575612,,,250142.0,83.0,5,28007,28007,122.74,0.0,3.43
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C806399525,,,330062.0,107.0,2,28007,28007,660.46,1.0,3.43
,anomalous_transactions,,,,,,,,,es_hotelservices,,,,M1873032707,F,,,,,C1572610482,,,370859.0,118.0,3,28007,28007,978.15,1.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C324498528,,,184330.0,63.0,5,28007,28007,87.02,0.0,3.43
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1501124312,,,408710.0,129.0,4,28007,28007,660.4,1.0,3.43
,anomalous_transactions,,,,,,,,,es_home,,,,M2122776122,M,,,,,C704456922,,,108281.0,39.0,2,28007,28007,825.64,1.0,3.43
,anomalous_transactions,,,,,,,,,es_food,,,,M85975013,M,,,,,C15276068,,,322443.0,105.0,2,28007,28007,122.72,0.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1452354279,,,370341.0,118.0,3,28007,28007,87.01,0.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C490092965,,,466581.0,145.0,2,28007,28007,87.01,0.0,3.43
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C483912131,,,400106.0,127.0,2,28007,28007,660.26,1.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C826715503,,,515883.0,158.0,5,28007,28007,87.0,0.0,3.43
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1228152586,,,231292.0,78.0,1,28007,28007,86.99,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C2120633706,,,284441.0,94.0,1,28007,28007,86.99,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C2140112247,,,484832.0,150.0,2,28007,28007,86.98,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C2115574807,,,23043.0,9.0,5,28007,28007,86.97,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1978250683,,,254343.0,85.0,3,28007,28007,86.97,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1440474435,,,389269.0,124.0,2,28007,28007,86.95,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1806963277,,,488295.0,151.0,3,28007,28007,86.95,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C187965576,,,84284.0,31.0,1,28007,28007,86.93,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C684153556,,,473866.0,147.0,2,28007,28007,86.93,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1344489848,,,113316.0,41.0,4,28007,28007,86.91,0.0,3.42
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C461156176,,,565226.0,172.0,5,28007,28007,659.41,1.0,3.42
,anomalous_transactions,,,,,,,,,es_otherservices,,,,M1888755466,F,,,,,C159675329,,,118868.0,42.0,1,28007,28007,677.91,1.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C574289698,,,23267.0,9.0,3,28007,28007,86.88,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C471003383,,,93036.0,34.0,3,28007,28007,86.87,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1047374909,,,196182.0,67.0,6,28007,28007,86.87,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1646349423,,,311750.0,102.0,2,28007,28007,86.87,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C323996741,,,534173.0,163.0,4,28007,28007,86.87,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1687101094,,,35976.0,14.0,2,28007,28007,86.86,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1753498738,,,395239.0,125.0,3,28007,28007,86.86,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C417225282,,,412492.0,130.0,2,28007,28007,86.86,0.0,3.42
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C2087715408,,,28158.0,11.0,3,28007,28007,174.67,1.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1136643517,,,73290.0,27.0,5,28007,28007,86.84,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C896887653,,,566530.0,172.0,3,28007,28007,86.84,0.0,3.42
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C2100371435,,,55870.0,21.0,2,28007,28007,288.94,1.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1605642067,,,540025.0,165.0,1,28007,28007,86.82,0.0,3.42
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C469767739,,,106313.0,38.0,2,28007,28007,86.81,0.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1944210063,,,421383.0,132.0,3,28007,28007,86.81,0.0,3.41
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,M,,,,,C2082187659,,,270592.0,90.0,2,28007,28007,174.57,1.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1882920635,,,266850.0,88.0,2,28007,28007,86.8,0.0,3.41
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C381007057,,,419575.0,132.0,1,28007,28007,201.4,1.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C839839520,,,365197.0,117.0,2,28007,28007,86.77,0.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C176392439,,,189098.0,65.0,2,28007,28007,86.76,0.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C2060778761,,,298805.0,98.0,5,28007,28007,86.76,0.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C20274793,,,435333.0,136.0,3,28007,28007,86.76,0.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1872660217,,,581828.0,176.0,4,28007,28007,86.76,0.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1689772812,,,594570.0,179.0,2,28007,28007,86.75,0.0,3.41
,anomalous_transactions,,,,,,,,,es_sportsandtoys,,,,M980657600,F,,,,,C394488921,,,269196.0,89.0,5,28007,28007,951.25,1.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1412753123,,,70999.0,26.0,3,28007,28007,86.74,0.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C742784538,,,157784.0,55.0,3,28007,28007,86.74,0.0,3.41
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C1713690936,,,318282.0,103.0,3,28007,28007,201.26,1.0,3.41
,anomalous_transactions,,,,,,,,,es_home,,,,M923029380,F,,,,,C1237248073,,,274148.0,91.0,3,28007,28007,822.45,1.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C364635096,,,209183.0,71.0,2,28007,28007,86.72,0.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1048694975,,,187693.0,64.0,4,28007,28007,86.7,0.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1497135910,,,309238.0,101.0,2,28007,28007,86.7,0.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C125143024,,,585309.0,177.0,5,28007,28007,86.7,0.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1006176917,,,29726.0,11.0,2,28007,28007,86.69,0.0,3.41
,anomalous_transactions,,,,,,,,,es_food,,,,M85975013,M,,,,,C436675850,,,554632.0,169.0,4,28007,28007,122.25,0.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1597977404,,,215630.0,73.0,2,28007,28007,86.65,0.0,3.41
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1306889886,,,50560.0,19.0,1,28007,28007,86.64,0.0,3.4
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C1849046345,,,55871.0,21.0,4,28007,28007,288.2,1.0,3.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C2043823425,,,62568.0,23.0,4,28007,28007,86.62,0.0,3.4
,anomalous_transactions,,,,,,,,,es_food,,,,M85975013,M,,,,,C970538683,,,228000.0,77.0,2,28007,28007,122.16,0.0,3.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C300052027,,,7798.0,3.0,1,28007,28007,86.61,0.0,3.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1046896257,,,551082.0,168.0,4,28007,28007,86.59,0.0,3.4
,anomalous_transactions,,,,,,,,,es_tech,,,,M840466850,M,,,,,C486996910,,,160677.0,56.0,4,28007,28007,553.03,1.0,3.4
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C842799656,,,284354.0,94.0,1,28007,28007,174.09,1.0,3.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C90150703,,,381166.0,121.0,2,28007,28007,86.56,0.0,3.4
,anomalous_transactions,,,,,,,,,es_food,,,,M85975013,F,,,,,C282483842,,,456214.0,142.0,4,28007,28007,122.07,0.0,3.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1095087737,,,6508.0,2.0,3,28007,28007,86.55,0.0,3.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C408690006,,,131086.0,46.0,1,28007,28007,86.53,0.0,3.4
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1156808163,,,325821.0,106.0,3,28007,28007,656.13,1.0,3.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1680347409,,,192016.0,66.0,2,28007,28007,86.51,0.0,3.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1523854098,,,275259.0,91.0,4,28007,28007,86.51,0.0,3.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1840158336,,,472097.0,146.0,2,28007,28007,86.51,0.0,3.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1908894965,,,197040.0,67.0,1,28007,28007,86.5,0.0,3.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1158875335,,,426180.0,134.0,3,28007,28007,86.5,0.0,3.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C393339341,,,338902.0,109.0,3,28007,28007,86.49,0.0,3.4
,anomalous_transactions,,,,,,,,,es_hotelservices,,,,M1873032707,F,,,,,C1166337448,,,37057.0,14.0,3,28007,28007,971.32,1.0,3.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C2029865097,,,282727.0,93.0,4,28007,28007,86.48,0.0,3.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C76052944,,,177629.0,61.0,3,28007,28007,86.47,0.0,3.4
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1278181986,,,354288.0,114.0,2,28007,28007,86.47,0.0,3.4
,anomalous_transactions,,,,,,,,,es_tech,,,,M840466850,F,,,,,C910454738,,,385775.0,123.0,4,28007,28007,552.14,1.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C627811000,,,130648.0,46.0,6,28007,28007,86.46,0.0,3.39
,anomalous_transactions,,,,,,,,,es_sportsandtoys,,,,M980657600,F,,,,,C1281345721,,,259994.0,86.0,2,28007,28007,947.72,1.0,3.39
,anomalous_transactions,,,,,,,,,es_hotelservices,,,,M2011752106,M,,,,,C1647495093,,,476507.0,148.0,3,28007,28007,970.79,1.0,3.39
,anomalous_transactions,,,,,,,,,es_hotelservices,,,,M1873032707,F,,,,,C1289997724,,,157607.0,55.0,4,28007,28007,970.77,1.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C324333692,,,363601.0,116.0,4,28007,28007,86.44,0.0,3.39
,anomalous_transactions,,,,,,,,,es_food,,,,M85975013,F,,,,,C2005093875,,,267102.0,89.0,5,28007,28007,121.9,0.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C268686998,,,234092.0,79.0,3,28007,28007,86.43,0.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C463841109,,,163352.0,57.0,2,28007,28007,86.41,0.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C942160317,,,503548.0,155.0,2,28007,28007,86.41,0.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C914285365,,,509297.0,157.0,4,28007,28007,86.41,0.0,3.39
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C1312615175,,,36738.0,14.0,4,28007,28007,287.36,1.0,3.39
,anomalous_transactions,,,,,,,,,es_home,,,,M2122776122,F,,,,,C1307336396,,,270869.0,90.0,2,28007,28007,818.88,1.0,3.39
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C2082187659,,,453810.0,141.0,2,28007,28007,200.38,1.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C26045684,,,335591.0,108.0,4,28007,28007,86.39,0.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C2046797625,,,574909.0,174.0,2,28007,28007,86.37,0.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C2145933360,,,201350.0,69.0,5,28007,28007,86.36,0.0,3.39
,anomalous_transactions,,,,,,,,,es_food,,,,M85975013,M,,,,,C1592279480,,,290074.0,95.0,2,28007,28007,121.79,0.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C2141677873,,,236673.0,79.0,1,28007,28007,86.35,0.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C936435497,,,560233.0,170.0,4,28007,28007,86.35,0.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C194859196,,,419789.0,132.0,2,28007,28007,86.34,0.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1533572842,,,161067.0,56.0,4,28007,28007,86.32,0.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1196808546,,,518295.0,159.0,2,28007,28007,86.32,0.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1179833140,,,499244.0,154.0,5,28007,28007,86.3,0.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C2116616608,,,537607.0,164.0,4,28007,28007,86.3,0.0,3.39
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C637831009,,,214460.0,73.0,3,28007,28007,86.27,0.0,3.38
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C267284908,,,253504.0,84.0,4,28007,28007,86.27,0.0,3.38
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C24691837,,,365297.0,117.0,2,28007,28007,86.27,0.0,3.38
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1359606474,,,19347.0,7.0,3,28007,28007,86.25,0.0,3.38
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C325775693,,,138178.0,49.0,3,28007,28007,86.25,0.0,3.38
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C36546691,,,150568.0,53.0,3,28007,28007,86.25,0.0,3.38
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C2037169176,,,245640.0,82.0,1,28007,28007,86.25,0.0,3.38
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C514864285,,,81018.0,30.0,2,28007,28007,86.24,0.0,3.38
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1982656265,,,463274.0,144.0,3,28007,28007,86.24,0.0,3.38
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C345742557,,,524116.0,161.0,5,28007,28007,86.22,0.0,3.38
,anomalous_transactions,,,,,,,,,es_food,,,,M85975013,F,,,,,C2040640036,,,593695.0,179.0,1,28007,28007,121.59,0.0,3.38
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1457086535,,,235929.0,79.0,2,28007,28007,86.21,0.0,3.38
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M209847108,F,,,,,C1660594711,,,471119.0,146.0,6,28007,28007,286.57,1.0,3.38
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C436675602,,,96400.0,35.0,2,28007,28007,86.19,0.0,3.38
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C451582208,,,373370.0,119.0,5,28007,28007,86.19,0.0,3.38
