step,customer,age,gender,merchant,category,amount,fraud,amount_zscore,anomaly_type
97,C1648683269,3,M,M348934600,es_transportation,84.46,0,3.280591872827182,montant_élevé
5,C1340398290,4,M,M348934600,es_transportation,84.46,0,3.280591872827182,montant_élevé
52,C297745197,4,F,M348934600,es_transportation,84.46,0,3.280591872827182,montant_élevé
13,C232369406,5,F,M348934600,es_transportation,84.45,0,3.2800213530988893,montant_élevé
132,C662187574,2,M,M1823072687,es_transportation,84.44,0,3.2794508333705963,montant_élevé
132,C964635168,2,F,M1823072687,es_transportation,84.44,0,3.2794508333705963,montant_élevé
33,C447271561,3,M,M480139044,es_health,637.86,1,3.2791598877975687,montant_élevé
150,C1913044357,5,F,M1823072687,es_transportation,84.43,0,3.2788803136423037,montant_élevé
153,C964123988,2,F,M348934600,es_transportation,84.42,0,3.2783097939140102,montant_élevé
163,C1870926183,4,M,M1823072687,es_transportation,84.42,0,3.2783097939140102,montant_élevé
160,C1630697663,4,F,M1823072687,es_transportation,84.42,0,3.2783097939140102,montant_élevé
92,C1956908177,2,M,M1823072687,es_transportation,84.42,0,3.2783097939140102,montant_élevé
64,C916497516,3,F,M348934600,es_transportation,84.41,0,3.277739274185717,montant_élevé
152,C582173326,4,F,M348934600,es_transportation,84.41,0,3.277739274185717,montant_élevé
47,C1854104284,2,F,M85975013,es_food,118.97,0,3.2761188576985676,montant_élevé
134,C204633978,2,F,M1823072687,es_transportation,84.38,0,3.276027715000838,montant_élevé
81,C312072263,4,F,M348934600,es_transportation,84.37,0,3.2754571952725455,montant_élevé
29,C1367581052,4,M,M348934600,es_transportation,84.37,0,3.2754571952725455,montant_élevé
161,C822948524,3,F,M1823072687,es_transportation,84.36,0,3.274886675544252,montant_élevé
68,C1615196201,1,F,M348934600,es_transportation,84.36,0,3.274886675544252,montant_élevé
166,C2126436338,1,F,M1823072687,es_transportation,84.34,0,3.2737456360876664,montant_élevé
146,C725705195,1,F,M348934600,es_transportation,84.32,0,3.27260459663108,montant_élevé
108,C1959067413,4,M,M1823072687,es_transportation,84.32,0,3.27260459663108,montant_élevé
3,C667215072,3,F,M348934600,es_transportation,84.32,0,3.27260459663108,montant_élevé
37,C1703739582,4,F,M348934600,es_transportation,84.31,0,3.2720340769027874,montant_élevé
9,C635603510,2,M,M348934600,es_transportation,84.31,0,3.2720340769027874,montant_élevé
29,C1646298550,2,F,M348934600,es_transportation,84.31,0,3.2720340769027874,montant_élevé
86,C1908894965,1,M,M348934600,es_transportation,84.3,0,3.271463557174494,montant_élevé
107,C332727422,5,M,M1823072687,es_transportation,84.3,0,3.271463557174494,montant_élevé
124,C1463356115,4,F,M1823072687,es_transportation,84.3,0,3.271463557174494,montant_élevé
154,C2004941826,2,F,M840466850,es_tech,536.48,1,3.2707552559883415,montant_élevé
169,C1902378891,5,F,M1823072687,es_transportation,84.27,0,3.269751997989615,montant_élevé
127,C445134555,0,F,M348934600,es_transportation,84.26,0,3.269181478261322,montant_élevé
23,C1258454385,5,M,M1823072687,es_transportation,84.25,0,3.268610958533029,montant_élevé
177,C1262879702,1,M,M348934600,es_transportation,84.25,0,3.268610958533029,montant_élevé
28,C1992803690,2,F,M85975013,es_food,118.78,0,3.268518544386495,montant_élevé
29,C1254064510,5,F,M1823072687,es_transportation,84.24,0,3.2680404388047357,montant_élevé
90,C979437396,5,F,M1823072687,es_transportation,84.24,0,3.2680404388047357,montant_élevé
29,C1486961552,4,F,M1823072687,es_transportation,84.24,0,3.2680404388047357,montant_élevé
8,C296571542,2,F,M348934600,es_transportation,84.24,0,3.2680404388047357,montant_élevé
23,C1697851479,3,M,M348934600,es_transportation,84.23,0,3.267469919076443,montant_élevé
65,C545840720,2,F,M1823072687,es_transportation,84.23,0,3.267469919076443,montant_élevé
112,C1483054025,1,F,M1600850729,es_fashion,246.95,0,3.2670786119350472,montant_élevé
115,C1340398290,4,M,M1823072687,es_transportation,84.22,0,3.26689939934815,montant_élevé
60,C1554037473,4,F,M1823072687,es_transportation,84.22,0,3.26689939934815,montant_élevé
27,C1014847580,4,M,M1823072687,es_transportation,84.21,0,3.2663288796198566,montant_élevé
71,C588937224,1,M,M348934600,es_transportation,84.21,0,3.2663288796198566,montant_élevé
175,C1326593353,3,M,M1823072687,es_transportation,84.21,0,3.2663288796198566,montant_élevé
32,C2131498052,5,M,M348934600,es_transportation,84.21,0,3.2663288796198566,montant_élevé
134,C1933075111,2,F,M85975013,es_food,118.72,0,3.2661184454458403,montant_élevé
14,C1918064652,2,M,M348934600,es_transportation,84.2,0,3.265758359891564,montant_élevé
49,C1884342559,2,F,M1823072687,es_transportation,84.2,0,3.265758359891564,montant_élevé
148,C1156808163,3,M,M1535107174,es_wellnessandbeauty,279.12,1,3.265744577992299,montant_élevé
177,C1806072501,5,M,M85975013,es_food,118.71,0,3.2657184289557315,montant_élevé
170,C1983511229,3,M,M1823072687,es_transportation,84.19,0,3.265187840163271,montant_élevé
161,C682298914,2,F,M1823072687,es_transportation,84.19,0,3.265187840163271,montant_élevé
147,C673994225,2,M,M348934600,es_transportation,84.18,0,3.2646173204349784,montant_élevé
19,C970603000,5,M,M348934600,es_transportation,84.17,0,3.264046800706685,montant_élevé
104,C1078316853,2,F,M1823072687,es_transportation,84.17,0,3.264046800706685,montant_élevé
173,C1367987964,3,F,M1823072687,es_transportation,84.17,0,3.264046800706685,montant_élevé
74,C1646244537,4,M,M1823072687,es_transportation,84.17,0,3.264046800706685,montant_élevé
22,C23740594,3,M,M348934600,es_transportation,84.17,0,3.264046800706685,montant_élevé
152,C364635096,2,F,M1823072687,es_transportation,84.17,0,3.264046800706685,montant_élevé
161,C1897689911,3,M,M980657600,es_sportsandtoys,919.54,1,3.2633975792468095,montant_élevé
166,C483912131,2,F,M480139044,es_health,635.43,1,3.2632942056297045,montant_élevé
146,C941369654,2,M,M85975013,es_food,118.64,0,3.2629183135249678,montant_élevé
162,C753013685,2,M,M1823072687,es_transportation,84.15,0,3.2629057612500993,montant_élevé
48,C148765233,0,F,M1823072687,es_transportation,84.15,0,3.2629057612500993,montant_élevé
57,C2000956624,4,M,M1823072687,es_transportation,84.15,0,3.2629057612500993,montant_élevé
148,C1454826238,2,F,M480139044,es_health,635.31,1,3.2625107151522794,montant_élevé
12,C885208928,1,U,M348934600,es_transportation,84.14,0,3.262335241521806,montant_élevé
166,C538394574,2,M,M1823072687,es_transportation,84.12,0,3.2611942020652203,montant_élevé
23,C1452354279,3,M,M1823072687,es_transportation,84.12,0,3.2611942020652203,montant_élevé
94,C1675884425,2,M,M348934600,es_transportation,84.12,0,3.2611942020652203,montant_élevé
92,C1557540123,4,F,M1823072687,es_transportation,84.11,0,3.260623682336927,montant_élevé
179,C1232725180,3,F,M348934600,es_transportation,84.1,0,3.2600531626086338,montant_élevé
101,C918659260,3,F,M1823072687,es_transportation,84.1,0,3.2600531626086338,montant_élevé
126,C1597422235,3,F,M1823072687,es_transportation,84.1,0,3.2600531626086338,montant_élevé
143,C846609537,5,M,M1823072687,es_transportation,84.09,0,3.259482642880341,montant_élevé
119,C121713128,2,F,M1823072687,es_transportation,84.09,0,3.259482642880341,montant_élevé
118,C1810630647,2,F,M348934600,es_transportation,84.08,0,3.2589121231520477,montant_élevé
145,C585317135,3,M,M1823072687,es_transportation,84.08,0,3.2589121231520477,montant_élevé
49,C1846201961,3,M,M348934600,es_transportation,84.07,0,3.2583416034237547,montant_élevé
111,C1577880868,2,F,M85975013,es_food,118.51,0,3.25771809915355,montant_élevé
118,C169775918,5,F,M855959430,es_hyper,194.31,1,3.2574572465366756,montant_élevé
161,C827822455,3,M,M1823072687,es_transportation,84.04,0,3.256630044238876,montant_élevé
39,C1205257074,1,F,M348934600,es_transportation,84.04,0,3.256630044238876,montant_élevé
20,C1104967901,4,F,M348934600,es_transportation,84.04,0,3.256630044238876,montant_élevé
27,C1404684380,5,F,M348934600,es_transportation,84.03,0,3.256059524510583,montant_élevé
48,C2113737065,2,F,M2011752106,es_hotelservices,939.87,1,3.255973084549338,montant_élevé
86,C662931726,2,F,M1823072687,es_transportation,84.02,0,3.2554890047822895,montant_élevé
46,C1745468920,2,F,M348934600,es_transportation,84.02,0,3.2554890047822895,montant_élevé
140,C311783581,3,M,M1823072687,es_transportation,84.02,0,3.2554890047822895,montant_élevé
166,C1195893546,5,M,M1823072687,es_transportation,84.02,0,3.2554890047822895,montant_élevé
178,C1249817283,2,M,M1823072687,es_transportation,84.01,0,3.254918485053997,montant_élevé
89,C607532274,5,F,M85975013,es_food,118.44,0,3.2549179837227853,montant_élevé
19,C1383269171,1,F,M923029380,es_home,792.73,1,3.2546770110009344,montant_élevé
96,C626305923,3,M,M348934600,es_transportation,84.0,0,3.254347965325704,montant_élevé
28,C401828466,3,M,M348934600,es_transportation,84.0,0,3.254347965325704,montant_élevé
59,C1910153505,2,M,M980657600,es_sportsandtoys,917.47,1,3.2537996881870903,montant_élevé
51,C966602067,4,M,M348934600,es_transportation,83.97,0,3.252636406140825,montant_élevé
21,C483485800,4,F,M480139044,es_health,633.78,1,3.252521211565106,montant_élevé
95,C230958403,2,M,M980657600,es_sportsandtoys,917.18,1,3.25245505610626,montant_élevé
145,C806399525,2,F,M480139044,es_health,633.75,1,3.25232533894575,montant_élevé
32,C1467832188,3,M,M1823072687,es_transportation,83.96,0,3.2520658864125314,montant_élevé
176,C949319027,2,M,M1823072687,es_transportation,83.96,0,3.2520658864125314,montant_élevé
98,C759915530,2,M,M1823072687,es_transportation,83.96,0,3.2520658864125314,montant_élevé
85,C787259637,1,F,M348934600,es_transportation,83.94,0,3.2509248469559457,montant_élevé
102,C1251749294,3,F,M1823072687,es_transportation,83.94,0,3.2509248469559457,montant_élevé
167,C1887082660,2,M,M1823072687,es_transportation,83.94,0,3.2509248469559457,montant_élevé
54,C2030210340,2,M,M1823072687,es_transportation,83.93,0,3.250354327227653,montant_élevé
16,C660690290,5,F,M1823072687,es_transportation,83.93,0,3.250354327227653,montant_élevé
73,C331622323,4,F,M348934600,es_transportation,83.93,0,3.250354327227653,montant_élevé
18,C2055156879,3,F,M348934600,es_transportation,83.92,0,3.2497838074993597,montant_élevé
67,C1965115675,3,F,M348934600,es_transportation,83.91,0,3.2492132877710667,montant_élevé
157,C688652575,2,M,M348934600,es_transportation,83.91,0,3.2492132877710667,montant_élevé
68,C235397460,2,M,M1823072687,es_transportation,83.91,0,3.2492132877710667,montant_élevé
156,C474891377,4,M,M85975013,es_food,118.28,0,3.2485177198810398,montant_élevé
75,C1078351181,2,F,M348934600,es_transportation,83.89,0,3.2480722483144806,montant_élevé
91,C1440811710,5,M,M1823072687,es_transportation,83.88,0,3.2475017285861876,montant_élevé
89,C214836772,2,M,M1823072687,es_transportation,83.87,0,3.246931208857895,montant_élevé
134,C497553923,1,F,M348934600,es_transportation,83.87,0,3.246931208857895,montant_élevé
17,C1911293580,5,M,M1823072687,es_transportation,83.87,0,3.246931208857895,montant_élevé
111,C2007253908,2,M,M1823072687,es_transportation,83.87,0,3.246931208857895,montant_élevé
85,C2128263275,2,M,M480139044,es_health,632.89,1,3.2467103238575348,montant_élevé
133,C895105444,3,F,M348934600,es_transportation,83.86,0,3.2463606891296015,montant_élevé
171,C1528848756,2,M,M348934600,es_transportation,83.86,0,3.2463606891296015,montant_élevé
106,C111678629,4,M,M1823072687,es_transportation,83.86,0,3.2463606891296015,montant_élevé
133,C1299279378,4,F,M480139044,es_health,632.79,1,3.246057415126347,montant_élevé
138,C1502465707,4,F,M348934600,es_transportation,83.85,0,3.2457901694013085,montant_élevé
100,C1081944543,4,F,M1823072687,es_transportation,83.83,0,3.2446491299447224,montant_élevé
65,C1982277917,4,F,M980657600,es_sportsandtoys,915.46,1,3.2444799968682316,montant_élevé
85,C1204740969,3,M,M1823072687,es_transportation,83.82,0,3.2440786102164294,montant_élevé
116,C1846080029,1,M,M1823072687,es_transportation,83.82,0,3.2440786102164294,montant_élevé
88,C1605127736,2,M,M1823072687,es_transportation,83.82,0,3.2440786102164294,montant_élevé
154,C381007057,1,F,M1748431652,es_wellnessandbeauty,277.68,1,3.243729227245408,montant_élevé
8,C566232847,3,M,M348934600,es_transportation,83.81,0,3.243508090488137,montant_élevé
101,C1079965849,2,M,M348934600,es_transportation,83.8,0,3.2429375707598433,montant_élevé
83,C2132932756,3,M,M348934600,es_transportation,83.8,0,3.2429375707598433,montant_élevé
76,C1040303644,2,M,M1823072687,es_transportation,83.8,0,3.2429375707598433,montant_élevé
116,C360122873,2,F,M348934600,es_transportation,83.78,0,3.2417965313032577,montant_élevé
35,C1541237057,2,F,M980657600,es_sportsandtoys,914.82,1,3.24151253296571,montant_élevé
119,C1022713215,2,F,M348934600,es_transportation,83.77,0,3.2412260115749643,montant_élevé
73,C1236489588,2,F,M348934600,es_transportation,83.77,0,3.2412260115749643,montant_élevé
130,C1626806996,4,M,M1823072687,es_transportation,83.76,0,3.2406554918466717,montant_élevé
46,C1580955370,2,M,M1823072687,es_transportation,83.76,0,3.2406554918466717,montant_élevé
134,C1535419154,2,F,M348934600,es_transportation,83.76,0,3.2406554918466717,montant_élevé
172,C1555447628,2,F,M85975013,es_food,118.08,0,3.2405173900788578,montant_élevé
3,C676229147,2,M,M348934600,es_transportation,83.75,0,3.2400849721183786,montant_élevé
156,C1439880421,4,F,M1823072687,es_transportation,83.74,0,3.239514452390085,montant_élevé
58,C823286801,2,F,M348934600,es_transportation,83.74,0,3.239514452390085,montant_élevé
160,C758849918,2,F,M1823072687,es_transportation,83.73,0,3.2389439326617926,montant_élevé
152,C1193582671,3,F,M348934600,es_transportation,83.73,0,3.2389439326617926,montant_élevé
120,C1051985937,2,F,M480139044,es_health,631.65,1,3.238614255590806,montant_élevé
102,C1297995542,4,F,M1823072687,es_transportation,83.72,0,3.2383734129334996,montant_élevé
152,C187514477,3,M,M348934600,es_transportation,83.69,0,3.2366618537486205,montant_élevé
178,C1341662543,3,F,M1823072687,es_transportation,83.69,0,3.2366618537486205,montant_élevé
6,C1935421495,1,F,M348934600,es_transportation,83.69,0,3.2366618537486205,montant_élevé
147,C2064491438,5,F,M480139044,es_health,631.31,1,3.2363943659047676,montant_élevé
136,C1457264318,3,F,M1823072687,es_transportation,83.68,0,3.236091334020328,montant_élevé
78,C297745197,4,F,M348934600,es_transportation,83.68,0,3.236091334020328,montant_élevé
139,C1809104609,1,F,M1823072687,es_transportation,83.67,0,3.2355208142920344,montant_élevé
127,C1542345868,6,F,M1823072687,es_transportation,83.67,0,3.2355208142920344,montant_élevé
78,C572709519,4,F,M1823072687,es_transportation,83.67,0,3.2355208142920344,montant_élevé
147,C311783581,3,M,M1823072687,es_transportation,83.67,0,3.2355208142920344,montant_élevé
102,C813786166,4,F,M480139044,es_health,631.16,1,3.235415002807986,montant_élevé
166,C1314174420,2,M,M348934600,es_transportation,83.66,0,3.2349502945637414,montant_élevé
32,C1437099450,1,F,M1823072687,es_transportation,83.65,0,3.234379774835449,montant_élevé
176,C475624028,2,M,M1823072687,es_transportation,83.65,0,3.234379774835449,montant_élevé
2,C423891632,5,M,M348934600,es_transportation,83.64,0,3.2338092551071553,montant_élevé
72,C958780730,4,M,M1823072687,es_transportation,83.64,0,3.2338092551071553,montant_élevé
47,C1340398290,4,M,M348934600,es_transportation,83.64,0,3.2338092551071553,montant_élevé
2,C732771224,4,F,M2122776122,es_home,788.67,1,3.2336040570719202,montant_élevé
104,C280778280,2,M,M348934600,es_transportation,83.63,0,3.2332387353788623,montant_élevé
85,C1342037956,5,F,M85975013,es_food,117.89,0,3.232917076766785,montant_élevé
104,C956898918,2,F,M348934600,es_transportation,83.62,0,3.2326682156505697,montant_élevé
130,C394488921,5,F,M480139044,es_health,630.7,1,3.2324116226445225,montant_élevé
37,C2016997607,2,M,M1823072687,es_transportation,83.61,0,3.2320976959222762,montant_élevé
83,C1474976180,2,F,M1823072687,es_transportation,83.6,0,3.231527176193983,montant_élevé
115,C99017559,3,M,M85975013,es_food,117.85,0,3.2313170108063476,montant_élevé
112,C1412753123,3,F,M1823072687,es_transportation,83.59,0,3.2309566564656906,montant_élevé
30,C1419235351,4,M,M348934600,es_transportation,83.59,0,3.2309566564656906,montant_élevé
27,C1877766749,2,M,M1823072687,es_transportation,83.58,0,3.230386136737397,montant_élevé
18,C1791903269,3,F,M348934600,es_transportation,83.58,0,3.230386136737397,montant_élevé
82,C958780730,4,M,M1823072687,es_transportation,83.57,0,3.229815617009104,montant_élevé
22,C378899672,1,F,M348934600,es_transportation,83.56,0,3.2292450972808115,montant_élevé
150,C1955375790,3,M,M348934600,es_transportation,83.56,0,3.2292450972808115,montant_élevé
103,C1209743372,4,F,M1823072687,es_transportation,83.55,0,3.228674577552518,montant_élevé
60,C1885719603,3,F,M1823072687,es_transportation,83.55,0,3.228674577552518,montant_élevé
20,C1093826151,4,M,M348934600,es_transportation,83.55,0,3.228674577552518,montant_élevé
